#curie_map:					
"#  NCIT: ""http://purl.obolibrary.org/obo/NCIT_"""					
"#  UBERON: ""http://purl.obolibrary.org/obo/UBERON_"""					
"#  owl: ""http://www.w3.org/2002/07/owl#"""					
subject_id	subject_label	predicate_id	predicate_label	object_id	object_label
NCIT:C33007	Loose Connective Tissue	owl:equivalentClass	equivalent to	UBERON:0011825	loose connective tissue
NCIT:C33009	Lower Esophageal Sphincter	owl:equivalentClass	equivalent to	UBERON:0004550	gastroesophageal sphincter
NCIT:C12742	Lower Extremity	owl:equivalentClass	equivalent to	UBERON:0002103	hindlimb
NCIT:C49580	Lower Eyelid	owl:equivalentClass	equivalent to	UBERON:0001713	lower eyelid
NCIT:C33010	Lower Gastrointestinal Tract	owl:equivalentClass	equivalent to	UBERON:0004907	lower digestive tract
NCIT:C54204	Lower Gingiva	owl:equivalentClass	equivalent to	UBERON:0011602	gingiva of lower jaw
NCIT:C49583	Lower Jaw Incisor	owl:equivalentClass	equivalent to	UBERON:0003451	lower jaw incisor
NCIT:C49584	Lower Jaw Molar	owl:equivalentClass	equivalent to	UBERON:0003667	lower jaw molar
NCIT:C49582	Lower Jaw Tooth	owl:equivalentClass	equivalent to	UBERON:0003268	tooth of lower jaw
NCIT:C94572	Lower Lip	owl:equivalentClass	equivalent to	UBERON:0001835	lower lip
NCIT:C33020	Lower Lobe of the Left Lung	owl:equivalentClass	equivalent to	UBERON:0008953	lower lobe of left lung
NCIT:C12287	Lower Lobe of the Lung	owl:equivalentClass	equivalent to	UBERON:0008949	lower lobe of lung
NCIT:C33022	Lower Lobe of the Right Lung	owl:equivalentClass	equivalent to	UBERON:0002171	lower lobe of right lung
NCIT:C49256	Lower Respiratory Tract Cartilage	owl:equivalentClass	equivalent to	UBERON:0003603	lower respiratory tract cartilage
NCIT:C12255	Lower Third of the Esophagus	owl:equivalentClass	equivalent to	UBERON:0013473	lower esophagus
NCIT:C12302	Lower-Inner Quadrant of the Breast	owl:equivalentClass	equivalent to	UBERON:0035477	lower inner quadrant of breast
NCIT:C12304	Lower-Outer Quadrant of the Breast	owl:equivalentClass	equivalent to	UBERON:0035365	lower outer quadrant of breast
NCIT:C33013	Lumbar Artery	owl:equivalentClass	equivalent to	UBERON:0006636	lumbar artery
NCIT:C33015	Lumbar Nerve	owl:equivalentClass	equivalent to	UBERON:0009624	lumbar nerve
NCIT:C12845	Lumbar Plexus	owl:equivalentClass	equivalent to	UBERON:0034987	lumbar nerve plexus
NCIT:C12895	Lumbar Spinal Cord	owl:equivalentClass	equivalent to	UBERON:0002792	lumbar spinal cord
NCIT:C12924	Lumbar Spinal Nerve Root	owl:equivalentClass	equivalent to	UBERON:0009631	root of lumbar spinal nerve
NCIT:C69314	Lumbar Spine	owl:equivalentClass	equivalent to	UBERON:0006074	lumbar region of vertebral column
NCIT:C52828	Lumbar Sympathetic Nerve Trunk	owl:equivalentClass	equivalent to	UBERON:0009646	lumbar sympathetic nerve trunk
NCIT:C12744	Lumbar Vertebra	owl:equivalentClass	equivalent to	UBERON:0002414	lumbar vertebra
NCIT:C52805	Lumbosacral Plexus	owl:equivalentClass	equivalent to	UBERON:0001815	lumbosacral nerve plexus
NCIT:C94478	Lumen	owl:equivalentClass	equivalent to	UBERON:0000464	anatomical space
NCIT:C12786	Lunate Bone	owl:equivalentClass	equivalent to	UBERON:0001428	intermedium
NCIT:C33019	Lunate Sulcus	owl:equivalentClass	equivalent to	UBERON:0002903	lunate sulcus
NCIT:C12468	Lung	owl:equivalentClass	equivalent to	UBERON:0002048	lung
NCIT:C34021	Lung Lobe	owl:equivalentClass	equivalent to	UBERON:0000101	lobe of lung
NCIT:C13273	Lung Surfactant	owl:equivalentClass	equivalent to	UBERON:0008826	pulmonary surfactant
NCIT:C33024	Lung Tissue	owl:equivalentClass	equivalent to	UBERON:0008946	lung parenchyma
NCIT:C33025	Lunula	owl:equivalentClass	equivalent to	UBERON:0011190	lunule of nail
NCIT:C13252	Lymph	owl:equivalentClass	equivalent to	UBERON:0002391	lymph
NCIT:C12745	Lymph Node	owl:equivalentClass	equivalent to	UBERON:0000029	lymph node
NCIT:C33028	Lymph Node Capsule	owl:equivalentClass	equivalent to	UBERON:0002194	capsule of lymph node
NCIT:C33029	Lymph Node Cortex	owl:equivalentClass	equivalent to	UBERON:0002006	cortex of lymph node
NCIT:C49757	Lymph Node Germinal Center	owl:equivalentClass	equivalent to	UBERON:0009039	lymph node germinal center
NCIT:C33031	Lymph Node Hilum	owl:equivalentClass	equivalent to	UBERON:0035495	hilum of lymph node
NCIT:C33642	Lymph Node Subcapsular Sinus	owl:equivalentClass	equivalent to	UBERON:0005463	subcapsular sinus of lymph node
NCIT:C33035	Lymph Node Trabecula	owl:equivalentClass	equivalent to	UBERON:0002195	trabecula of lymph node
NCIT:C33037	Lymphatic Capillary	owl:equivalentClass	equivalent to	UBERON:0006842	lymphatic capillary
NCIT:C12746	Lymphatic System	owl:equivalentClass	equivalent to	UBERON:0002465	lymphoid system
NCIT:C33038	Lymphatic Vessel	owl:equivalentClass	equivalent to	UBERON:0001473	lymphatic vessel
NCIT:C49258	Lymphatic Vessel Endothelium	owl:equivalentClass	equivalent to	UBERON:0002042	lymphatic vessel endothelium
NCIT:C49260	Lymphatic Vessel Smooth Muscle Tissue	owl:equivalentClass	equivalent to	UBERON:0004232	lymphatic vessel smooth muscle
NCIT:C33040	Lymphoid Follicle	owl:equivalentClass	equivalent to	UBERON:0000444	lymphoid follicle
NCIT:C13049	Lymphoid Tissue	owl:equivalentClass	equivalent to	UBERON:0001744	lymphoid tissue
NCIT:C26464	Macula	owl:equivalentClass	equivalent to	UBERON:0000053	macula lutea
NCIT:C33043	Macula Densa	owl:equivalentClass	equivalent to	UBERON:0002335	macula densa
NCIT:C33044	Macula Lutea	owl:equivalentClass	equivalent to	UBERON:0000053	macula lutea
NCIT:C33045	Macula of Saccule	owl:equivalentClass	equivalent to	UBERON:0002212	macula of saccule of membranous labyrinth
NCIT:C33046	Macula of Utricle	owl:equivalentClass	equivalent to	UBERON:0002214	macula of utricle of membranous labyrinth
NCIT:C12284	Main Bronchus	owl:equivalentClass	equivalent to	UBERON:0002182	main bronchus
NCIT:C12999	Major Salivary Gland	owl:equivalentClass	equivalent to	UBERON:0001829	major salivary gland
NCIT:C33048	Male Breast	owl:equivalentClass	equivalent to	UBERON:0016410	male breast
NCIT:C128612	Male External Urethral Sphincter	owl:equivalentClass	equivalent to	UBERON:0011379	male external urethral sphincter
NCIT:C13713	Male Genital System Fluid or Secretion	owl:equivalentClass	equivalent to	UBERON:0006530	seminal fluid
NCIT:C33049	Male Prepuce	owl:equivalentClass	equivalent to	UBERON:0001332	prepuce of penis
NCIT:C12722	Male Reproductive System	owl:equivalentClass	equivalent to	UBERON:0000079	male reproductive system
NCIT:C33050	Male Urethra	owl:equivalentClass	equivalent to	UBERON:0001333	male urethra
NCIT:C33051	Malleus	owl:equivalentClass	equivalent to	UBERON:0001689	malleus bone
NCIT:C12937	Mammary Epithelium	owl:equivalentClass	equivalent to	UBERON:0003244	epithelium of mammary gland
NCIT:C12367	Mammary Gland	owl:equivalentClass	equivalent to	UBERON:0001911	mammary gland
NCIT:C12290	Mandible	owl:equivalentClass	equivalent to	UBERON:0001684	mandible
NCIT:C34204	Mandibular Prominence	owl:equivalentClass	equivalent to	UBERON:0005867	mandibular prominence
NCIT:C13074	Masseter Muscle	owl:equivalentClass	equivalent to	UBERON:0001597	masseter muscle
NCIT:C53052	Masseteric Artery	owl:equivalentClass	equivalent to	UBERON:0013648	masseteric artery
NCIT:C53051	Masseteric Vein	owl:equivalentClass	equivalent to	UBERON:0001674	masseteric vein
NCIT:C12503	Mastoid Process	owl:equivalentClass	equivalent to	UBERON:0011220	mastoid process of temporal bone
NCIT:C33059	Mature Bone	owl:equivalentClass	equivalent to	UBERON:0002482	lamellar bone
NCIT:C26470	Maxilla	owl:equivalentClass	equivalent to	UBERON:0002397	maxilla
NCIT:C34205	Maxillary Artery	owl:equivalentClass	equivalent to	UBERON:0001616	maxillary artery
NCIT:C34206	Maxillary Prominence	owl:equivalentClass	equivalent to	UBERON:0005868	maxillary prominence
NCIT:C12275	Maxillary Sinus	owl:equivalentClass	equivalent to	UBERON:0001764	maxillary sinus
NCIT:C32855	Maxillary Vein	owl:equivalentClass	equivalent to	UBERON:0001660	maxillary vein
NCIT:C13821	Mechanoreceptor	owl:equivalentClass	equivalent to	UBERON:0012449	mechanoreceptor
NCIT:C52965	Medial Circumflex Artery	owl:equivalentClass	equivalent to	UBERON:0001356	medial circumflex femoral artery
NCIT:C52688	Medial Circumflex Femoral Vein	owl:equivalentClass	equivalent to	UBERON:0035234	medial circumflex femoral vein
NCIT:C13083	Medial Forebrain Bundle	owl:equivalentClass	equivalent to	UBERON:0001910	medial forebrain bundle
NCIT:C52724	Medial Palpebral Ligament	owl:equivalentClass	equivalent to	UBERON:0004724	medial palpebral ligament
NCIT:C52968	Medial Plantar Artery	owl:equivalentClass	equivalent to	UBERON:0001541	medial plantar artery
NCIT:C33068	Medial Rectus Muscle	owl:equivalentClass	equivalent to	UBERON:0001602	medial rectus extraocular muscle
NCIT:C52969	Medial Tarsal Artery	owl:equivalentClass	equivalent to	UBERON:0001553	medial tarsal artery
NCIT:C33069	Medial Vestibular Nucleus	owl:equivalentClass	equivalent to	UBERON:0001722	medial vestibular nucleus
NCIT:C52970	Median Artery	owl:equivalentClass	equivalent to	UBERON:0002249	median artery
NCIT:C33070	Median Basilic Vein	owl:equivalentClass	equivalent to	UBERON:0001414	median basilic vein
NCIT:C52815	Median Nerve	owl:equivalentClass	equivalent to	UBERON:0001148	median nerve
NCIT:C33073	Mediastinal Lymph Node	owl:equivalentClass	equivalent to	UBERON:0002524	mediastinal lymph node
NCIT:C94820	Mediastinal Pleura	owl:equivalentClass	equivalent to	UBERON:0035431	mediastinal pleura
NCIT:C12748	Mediastinum	owl:equivalentClass	equivalent to	UBERON:0003728	mediastinum
NCIT:C12442	Medulla Oblongata	owl:equivalentClass	equivalent to	UBERON:0001896	medulla oblongata
NCIT:C13171	Meissner Corpuscle	owl:equivalentClass	equivalent to	UBERON:0012450	Meissner's corpuscle
NCIT:C12749	Membrane	owl:equivalentClass	equivalent to	UBERON:0000158	membranous layer
NCIT:C33083	Membrane of Reissner	owl:equivalentClass	equivalent to	UBERON:0002281	vestibular membrane of cochlear duct
NCIT:C33090	Membranous Labyrinth	owl:equivalentClass	equivalent to	UBERON:0001849	membranous labyrinth
NCIT:C33091	Membranous Urethra	owl:equivalentClass	equivalent to	UBERON:0012302	male membranous urethra
NCIT:C33093	Meningeal Layer of the Dura Mater	owl:equivalentClass	equivalent to	UBERON:0010506	meningeal dura mater
NCIT:C33096	Meniscus	owl:equivalentClass	equivalent to	UBERON:0000387	meniscus
NCIT:C52973	Mental Artery	owl:equivalentClass	equivalent to	UBERON:0001617	mental artery
NCIT:C81169	Mentum	owl:equivalentClass	equivalent to	UBERON:0008199	chin
NCIT:C33101	Mesangium	owl:equivalentClass	equivalent to	UBERON:0002319	mesangium
NCIT:C13301	Mesenchyme	owl:equivalentClass	equivalent to	UBERON:0003104	mesenchyme
NCIT:C52975	Mesenteric Artery	owl:equivalentClass	equivalent to	UBERON:0005616	mesenteric artery
NCIT:C77641	Mesenteric Lymph Node	owl:equivalentClass	equivalent to	UBERON:0002509	mesenteric lymph node
NCIT:C53055	Mesenteric Vein	owl:equivalentClass	equivalent to	UBERON:0005617	mesenteric vein
NCIT:C33103	Mesentery	owl:equivalentClass	equivalent to	UBERON:0002095	mesentery
NCIT:C12750	Mesoderm	owl:equivalentClass	equivalent to	UBERON:0000926	mesoderm
NCIT:C26469	Mesonephric Duct	owl:equivalentClass	equivalent to	UBERON:0003074	mesonephric duct
NCIT:C26467	Mesonephros	owl:equivalentClass	equivalent to	UBERON:0000080	mesonephros
NCIT:C33105	Mesothelium	owl:equivalentClass	equivalent to	UBERON:0001136	mesothelium
NCIT:C92440	Mesovarium	owl:equivalentClass	equivalent to	UBERON:0001342	mesovarium
NCIT:C12751	Metacarpal Bone	owl:equivalentClass	equivalent to	UBERON:0002374	metacarpal bone
NCIT:C52796	Metacarpal Bone Digit 1	owl:equivalentClass	equivalent to	UBERON:0003645	metacarpal bone of digit 1
NCIT:C52795	Metacarpal Bone Digit 2	owl:equivalentClass	equivalent to	UBERON:0003646	metacarpal bone of digit 2
NCIT:C52794	Metacarpal Bone Digit 3	owl:equivalentClass	equivalent to	UBERON:0003647	metacarpal bone of digit 3
NCIT:C52793	Metacarpal Bone Digit 4	owl:equivalentClass	equivalent to	UBERON:0003648	metacarpal bone of digit 4
NCIT:C52792	Metacarpal Bone Digit 5	owl:equivalentClass	equivalent to	UBERON:0003649	metacarpal bone of digit 5
NCIT:C33106	Metacarpophalangeal Joint	owl:equivalentClass	equivalent to	UBERON:0003695	metacarpophalangeal joint
NCIT:C34209	Metanephros	owl:equivalentClass	equivalent to	UBERON:0000081	metanephros
NCIT:C52723	Metaphysis	owl:equivalentClass	equivalent to	UBERON:0001438	metaphysis
NCIT:C12752	Metatarsal Bone	owl:equivalentClass	equivalent to	UBERON:0001448	metatarsal bone
NCIT:C52791	Metatarsal Bone Digit 1	owl:equivalentClass	equivalent to	UBERON:0003650	metatarsal bone of digit 1
NCIT:C52790	Metatarsal Bone Digit 2	owl:equivalentClass	equivalent to	UBERON:0003651	metatarsal bone of digit 2
NCIT:C52789	Metatarsal Bone Digit 3	owl:equivalentClass	equivalent to	UBERON:0003652	metatarsal bone of digit 3
NCIT:C52788	Metatarsal Bone Digit 4	owl:equivalentClass	equivalent to	UBERON:0003653	metatarsal bone of digit 4
NCIT:C52787	Metatarsal Bone Digit 5	owl:equivalentClass	equivalent to	UBERON:0003654	metatarsal bone of digit 5
NCIT:C33108	Metatarsophalangeal Joint	owl:equivalentClass	equivalent to	UBERON:0003696	metatarsophalangeal joint
NCIT:C33109	Microcirculatory Bed	owl:equivalentClass	equivalent to	UBERON:0013141	capillary bed
NCIT:C12880	Middle Cardiac Vein	owl:equivalentClass	equivalent to	UBERON:0009687	middle cardiac vein
NCIT:C12830	Middle Cerebral Artery	owl:equivalentClass	equivalent to	UBERON:0001627	middle cerebral artery
NCIT:C33114	Middle Cerebral Artery Branch	owl:equivalentClass	equivalent to	UBERON:0035350	branch of middle cerebral artery
NCIT:C92212	Middle Cervical Ganglion	owl:equivalentClass	equivalent to	UBERON:0001990	middle cervical ganglion
NCIT:C52981	Middle Colic Artery	owl:equivalentClass	equivalent to	UBERON:0001196	middle colic artery
NCIT:C33115	Middle Constrictor Muscle	owl:equivalentClass	equivalent to	UBERON:0010749	middle pharyngeal constrictor
NCIT:C33117	Middle Cranial Fossa	owl:equivalentClass	equivalent to	UBERON:0003722	middle cranial fossa
NCIT:C33116	Middle Cuneiform Bone of the Foot	owl:equivalentClass	equivalent to	UBERON:0001453	distal tarsal bone 2
NCIT:C12274	Middle Ear	owl:equivalentClass	equivalent to	UBERON:0001756	middle ear
NCIT:C33118	Middle Frontal Gyrus	owl:equivalentClass	equivalent to	UBERON:0002702	middle frontal gyrus
NCIT:C33121	Middle Inferior Frontal Convolution	owl:equivalentClass	equivalent to	UBERON:0002629	triangular part of inferior frontal gyrus
NCIT:C13094	Middle Lobe of the Prostate	owl:equivalentClass	equivalent to	UBERON:0035766	median lobe of prostate
NCIT:C12286	Middle Lobe of the Right Lung	owl:equivalentClass	equivalent to	UBERON:0002174	middle lobe of right lung
NCIT:C33123	Middle Mediastinum	owl:equivalentClass	equivalent to	UBERON:0008821	middle mediastinum
NCIT:C12863	Middle Phalanx of Hand	owl:equivalentClass	equivalent to	UBERON:0003864	middle phalanx of manus
NCIT:C33125	Middle Temporal Gyrus	owl:equivalentClass	equivalent to	UBERON:0002771	middle temporal gyrus
NCIT:C33127	Middle Temporal Sulcus	owl:equivalentClass	equivalent to	UBERON:0014689	middle temporal sulcus
NCIT:C12254	Middle Third of the Esophagus	owl:equivalentClass	equivalent to	UBERON:0013474	middle part of esophagus
NCIT:C33128	Middle Thyrohyoid Ligament	owl:equivalentClass	equivalent to	UBERON:0010925	median thyrohyoid ligament
NCIT:C34210	Midgut	owl:equivalentClass	equivalent to	UBERON:0001045	midgut
NCIT:C34211	Midgut Loop	owl:equivalentClass	equivalent to	UBERON:0011698	midgut loop
NCIT:C33129	Minor Salivary Gland	owl:equivalentClass	equivalent to	UBERON:0001830	minor salivary gland
NCIT:C12753	Mitral Valve	owl:equivalentClass	equivalent to	UBERON:0002135	mitral valve
NCIT:C33136	Molar Tooth	owl:equivalentClass	equivalent to	UBERON:0003655	molar tooth
NCIT:C49139	Molecular Layer of the Cerebellum	owl:equivalentClass	equivalent to	UBERON:0002974	molecular layer of cerebellar cortex
NCIT:C33139	Mons Pubis	owl:equivalentClass	equivalent to	UBERON:0035258	mons pubis
NCIT:C92833	Montgomery Tubercle	owl:equivalentClass	equivalent to	UBERON:0011828	areolar tubercle
NCIT:C34212	Morula	owl:equivalentClass	equivalent to	UBERON:0000085	morula
NCIT:C33140	Motor Nucleus of the Trigeminal Nerve	owl:equivalentClass	equivalent to	UBERON:0002633	motor nucleus of trigeminal nerve
NCIT:C13166	Mucosa	owl:equivalentClass	equivalent to	UBERON:0000344	mucosa
NCIT:C12225	Mucosa of the Lower Lip	owl:equivalentClass	equivalent to	UBERON:0005032	mucosa of lower lip
NCIT:C12224	Mucosa of the Upper Lip	owl:equivalentClass	equivalent to	UBERON:0005031	mucosa of upper lip
NCIT:C12910	Mucosa-Associated Lymphoid Tissue	owl:equivalentClass	equivalent to	UBERON:0001961	mucosa-associated lymphoid tissue
NCIT:C13259	Mucus	owl:equivalentClass	equivalent to	UBERON:0000912	mucus
NCIT:C13260	Mullerian Duct	owl:equivalentClass	equivalent to	UBERON:0003890	Mullerian duct
NCIT:C13056	Muscle	owl:equivalentClass	equivalent to	UBERON:0001630	muscle organ
NCIT:C33147	Muscle of Mastication	owl:equivalentClass	equivalent to	UBERON:0003681	masticatory muscle
NCIT:C13824	Muscle Spindle	owl:equivalentClass	equivalent to	UBERON:0003718	muscle spindle
NCIT:C12435	Muscle Tissue	owl:equivalentClass	equivalent to	UBERON:0002385	muscle tissue
NCIT:C33149	Muscularis Mucosa	owl:equivalentClass	equivalent to	UBERON:0006676	muscularis mucosa
NCIT:C12754	Musculoskeletal System	owl:equivalentClass	equivalent to	UBERON:0002204	musculoskeletal system
NCIT:C33150	Musculus Latissimus Dorsi	owl:equivalentClass	equivalent to	UBERON:0001112	latissimus dorsi muscle
NCIT:C12627	Myelinated Nerve Fiber	owl:equivalentClass	equivalent to	UBERON:0006135	myelinated nerve fiber
NCIT:C52748	Myenteric Nerve Plexus	owl:equivalentClass	equivalent to	UBERON:0002439	myenteric nerve plexus
NCIT:C52962	Mylohyoid	owl:equivalentClass	equivalent to	UBERON:0001564	mylohyoid muscle
NCIT:C12371	Myocardium	owl:equivalentClass	equivalent to	UBERON:0002349	myocardium
NCIT:C12314	Myometrium	owl:equivalentClass	equivalent to	UBERON:0001296	myometrium
NCIT:C34214	Myotome Region	owl:equivalentClass	equivalent to	UBERON:0003082	myotome
NCIT:C33156	Nail	owl:equivalentClass	equivalent to	UBERON:0001705	nail
NCIT:C34216	Nail Plate	owl:equivalentClass	equivalent to	UBERON:0008198	nail plate
NCIT:C33157	Nasal Bone	owl:equivalentClass	equivalent to	UBERON:0001681	nasal bone
NCIT:C49593	Nasal Cartilage	owl:equivalentClass	equivalent to	UBERON:0001823	nasal cartilage
NCIT:C12424	Nasal Cavity	owl:equivalentClass	equivalent to	UBERON:0001707	nasal cavity
NCIT:C49261	Nasal Cavity Epithelium	owl:equivalentClass	equivalent to	UBERON:0005384	nasal cavity epithelium
NCIT:C49262	Nasal Cavity Respiratory Epithelium	owl:equivalentClass	equivalent to	UBERON:0005385	nasal cavity respiratory epithelium
NCIT:C52551	Nasal Mucus	owl:equivalentClass	equivalent to	UBERON:0002306	nasal mucus
NCIT:C33158	Nasal Muscle	owl:equivalentClass	equivalent to	UBERON:0008522	nasal muscle
NCIT:C33160	Nasal Septum	owl:equivalentClass	equivalent to	UBERON:0001706	nasal septum
NCIT:C49594	Nasal Turbinate	owl:equivalentClass	equivalent to	UBERON:0035612	nasal turbinal
NCIT:C33161	Nasolacrimal Duct	owl:equivalentClass	equivalent to	UBERON:0002392	nasolacrimal duct
NCIT:C34218	Nasolacrimal Groove	owl:equivalentClass	equivalent to	UBERON:0006266	nasolacrimal groove
NCIT:C12423	Nasopharynx	owl:equivalentClass	equivalent to	UBERON:0001728	nasopharynx
NCIT:C49263	Nasopharynx Epithelium	owl:equivalentClass	equivalent to	UBERON:0001951	epithelium of nasopharynx
NCIT:C33162	Navicular Bone	owl:equivalentClass	equivalent to	UBERON:0001451	navicular bone of pes
NCIT:C13063	Neck	owl:equivalentClass	equivalent to	UBERON:0000974	neck
NCIT:C33163	Neck Muscle	owl:equivalentClass	equivalent to	UBERON:0002377	muscle of neck
NCIT:C33164	Neck of the Humerus	owl:equivalentClass	equivalent to	UBERON:4200172	neck of humerus
NCIT:C52756	Neck Skin	owl:equivalentClass	equivalent to	UBERON:0001417	skin of neck
NCIT:C34219	Nephrogenic Cord	owl:equivalentClass	equivalent to	UBERON:0004875	nephrogenic cord
NCIT:C13048	Nephron	owl:equivalentClass	equivalent to	UBERON:0001285	nephron
NCIT:C12466	Nerve	owl:equivalentClass	equivalent to	UBERON:0001021	nerve
NCIT:C12929	Nerve Plexus	owl:equivalentClass	equivalent to	UBERON:0001810	nerve plexus
NCIT:C54024	Nerve Root	owl:equivalentClass	equivalent to	UBERON:0002211	nerve root
NCIT:C13052	Nerve Tissue	owl:equivalentClass	equivalent to	UBERON:0003714	neural tissue
NCIT:C12755	Nervous System	owl:equivalentClass	equivalent to	UBERON:0001016	nervous system
NCIT:C13040	Nervous System Part	owl:equivalentClass	equivalent to	UBERON:0000073	regional part of nervous system
NCIT:C34222	Neural Crest	owl:equivalentClass	equivalent to	UBERON:0002342	neural crest
NCIT:C34223	Neural Fold	owl:equivalentClass	equivalent to	UBERON:0005062	neural fold
NCIT:C34224	Neural Groove	owl:equivalentClass	equivalent to	UBERON:0005061	neural groove
NCIT:C34225	Neural Plate	owl:equivalentClass	equivalent to	UBERON:0003075	neural plate
NCIT:C33166	Neural Retina	owl:equivalentClass	equivalent to	UBERON:0003902	retinal neural layer
NCIT:C34226	Neural Tube	owl:equivalentClass	equivalent to	UBERON:0001049	neural tube
NCIT:C34228	Neuroectoderm	owl:equivalentClass	equivalent to	UBERON:0002346	neurectoderm
NCIT:C12617	Neuropil	owl:equivalentClass	equivalent to	UBERON:0002606	neuropil
NCIT:C74603	Neurovascular Bundle	owl:equivalentClass	equivalent to	UBERON:0016630	neurovascular bundle
NCIT:C34229	Neurula	owl:equivalentClass	equivalent to	UBERON:0004455	neurula embryo
NCIT:C12299	Nipple	owl:equivalentClass	equivalent to	UBERON:0002030	nipple
NCIT:C13176	Nociceptor	owl:equivalentClass	equivalent to	UBERON:0035017	nociceptor
NCIT:C12756	Nose	owl:equivalentClass	equivalent to	UBERON:0000004	nose
NCIT:C33178	Nostril	owl:equivalentClass	equivalent to	UBERON:0005928	external naris
NCIT:C12463	Notochord	owl:equivalentClass	equivalent to	UBERON:0002328	notochord
NCIT:C34230	Notochordal Canal	owl:equivalentClass	equivalent to	UBERON:0013704	notochordal canal
NCIT:C34231	Notochordal Plate	owl:equivalentClass	equivalent to	UBERON:0006267	notochordal plate
NCIT:C34232	Notochordal Process	owl:equivalentClass	equivalent to	UBERON:0006268	notochordal process
NCIT:C12835	Nucleus Ambiguus	owl:equivalentClass	equivalent to	UBERON:0001719	nucleus ambiguus
NCIT:C97342	Nucleus of Diagonal Band	owl:equivalentClass	equivalent to	UBERON:0001879	nucleus of diagonal band
NCIT:C12899	Nucleus of the Hypoglossal Nerve	owl:equivalentClass	equivalent to	UBERON:0002871	hypoglossal nucleus
NCIT:C33188	Nucleus of the Spinal Tract of the Trigeminal Nerve	owl:equivalentClass	equivalent to	UBERON:0001717	spinal nucleus of trigeminal nerve
NCIT:C33189	Nutrient Artery	owl:equivalentClass	equivalent to	UBERON:0010176	nutrient foramen artery
NCIT:C33190	Obturator Artery	owl:equivalentClass	equivalent to	UBERON:0001314	obturator artery
NCIT:C75332	Obturator Foramen	owl:equivalentClass	equivalent to	UBERON:0006803	obturator foramen
NCIT:C33192	Obturator Internus Muscle	owl:equivalentClass	equivalent to	UBERON:0011048	obturator internus
NCIT:C88141	Obturator Lymph Node	owl:equivalentClass	equivalent to	UBERON:0035171	obturator lymph node
NCIT:C33193	Obturator Muscle	owl:equivalentClass	equivalent to	UBERON:0011043	obturator muscle
NCIT:C75909	Obturator Nerve	owl:equivalentClass	equivalent to	UBERON:0005465	obturator nerve
NCIT:C53056	Obturator Vein	owl:equivalentClass	equivalent to	UBERON:0001321	obturator vein
NCIT:C33194	Occipital Artery	owl:equivalentClass	equivalent to	UBERON:0001613	occipital artery
NCIT:C12757	Occipital Bone	owl:equivalentClass	equivalent to	UBERON:0001676	occipital bone
NCIT:C12355	Occipital Lobe	owl:equivalentClass	equivalent to	UBERON:0002021	occipital lobe
NCIT:C98188	Occipital Lymph Node	owl:equivalentClass	equivalent to	UBERON:0035204	occipital lymph node
NCIT:C33196	Occipital Sulcus	owl:equivalentClass	equivalent to	UBERON:0019303	occipital sulcus
NCIT:C33199	Oculomotor Muscle	owl:equivalentClass	equivalent to	UBERON:0006531	oculomotor muscle
NCIT:C12758	Oculomotor Nerve	owl:equivalentClass	equivalent to	UBERON:0001643	oculomotor nerve
NCIT:C54296	Odontogenic Epithelium	owl:equivalentClass	equivalent to	UBERON:0003843	dental epithelium
NCIT:C86970	Odontoid Process	owl:equivalentClass	equivalent to	UBERON:0004096	odontoid process of cervical vertebra 2
NCIT:C33200	Olecranon	owl:equivalentClass	equivalent to	UBERON:0006810	olecranon
NCIT:C28401	Olfactory Bulb	owl:equivalentClass	equivalent to	UBERON:0002264	olfactory bulb
NCIT:C33203	Olfactory Epithelium	owl:equivalentClass	equivalent to	UBERON:0001997	olfactory epithelium
NCIT:C129429	Olfactory Groove	owl:equivalentClass	equivalent to	UBERON:0002772	olfactory sulcus
NCIT:C33204	Olfactory Lobe	owl:equivalentClass	equivalent to	UBERON:0005366	olfactory lobe
NCIT:C33205	Olfactory Mucosa	owl:equivalentClass	equivalent to	UBERON:0005386	olfactory segment of nasal mucosa
NCIT:C12759	Olfactory Nerve	owl:equivalentClass	equivalent to	UBERON:0001579	olfactory nerve
NCIT:C98765	Olfactory Region	owl:equivalentClass	equivalent to	UBERON:0003112	olfactory region
NCIT:C33206	Olfactory Sulcus	owl:equivalentClass	equivalent to	UBERON:0002772	olfactory sulcus
NCIT:C94501	Olfactory System	owl:equivalentClass	equivalent to	UBERON:0005725	olfactory system
NCIT:C33207	Olfactory Tract	owl:equivalentClass	equivalent to	UBERON:0002265	olfactory tract
NCIT:C33209	Omentum	owl:equivalentClass	equivalent to	UBERON:0003688	omentum
NCIT:C52971	Omohyoid	owl:equivalentClass	equivalent to	UBERON:0001108	omohyoid muscle
NCIT:C52972	Omotransverse	owl:equivalentClass	equivalent to	UBERON:0011369	omotransversarius muscle
NCIT:C33216	Ophthalmic Artery	owl:equivalentClass	equivalent to	UBERON:0001619	ophthalmic artery
NCIT:C33215	Ophthalmic Nerve	owl:equivalentClass	equivalent to	UBERON:0000348	ophthalmic nerve
NCIT:C53057	Ophthalmic Plexus	owl:equivalentClass	equivalent to	UBERON:0011194	ophthalmic plexus
NCIT:C90609	Optic Chiasm	owl:equivalentClass	equivalent to	UBERON:0000959	optic chiasma
